RUBY,0.111,49.364,178
CHRIS,0.111,49.475,179
TINA,0.111,49.585,180
LOIS,0.111,49.695,181
PHYLLIS,0.110,49.804,182
JAMIE,0.110,49.914,183
NORMA,0.110,50.023,184
MARTIN,0.110,50.132,185
PAULA,0.109,50.240,186
JESSE,0.109,50.349,187
DIANA,0.108,50.457,188
ANNIE,0.108,50.565,189
SHANNON,0.108,50.672,190
ERNEST,0.108,50.780,191
TODD,0.107,50.886,192
PHILLIP,0.107,50.992,193
LEE,0.107,51.099,194
LILLIAN,0.106,51.204,195
PEGGY,0.104,51.308,196
EMILY,0.104,51.412,197
CRYSTAL,0.104,51.516,198
KIM,0.103,51.619,199
CRAIG,0.103,51.722,200
CARMEN,0.103,51.825,201
GLADYS,0.103,51.927,202
CONNIE,0.103,52.030,203
RITA,0.102,52.132,204
ALAN,0.102,52.234,205
DAWN,0.102,52.335,206
FLORENCE,0.101,52.435,207
DALE,0.101,52.535,208
SEAN,0.100,52.634,209
FRANCIS,0.100,52.734,210
JOHNNY,0.100,52.833,211
CLARENCE,0.100,52.932,212
PHILIP,0.099,53.030,213
EDNA,0.099,53.129,214
TIFFANY,0.098,53.226,215
TONY,0.098,53.323,216
ROSA,0.098,53.420,217
JIMMY,0.097,53.517,218
EARL,0.097,53.613,219
CINDY,0.097,53.709,220
ANTONIO,0.097,53.805,221
LUIS,0.096,53.901,222
MIKE,0.096,53.996,223
DANNY,0.096,54.091,224
BRYAN,0.096,54.186,225
GRACE,0.095,54.280,226
STANLEY,0.093,54.373,227
LEONARD,0.093,54.466,228
WENDY,0.093,54.559,229
NATHAN,0.093,54.651,230
MANUEL,0.091,54.742,231
CURTIS,0.091,54.832,232
VICTORIA,0.090,54.922,233
RODNEY,0.090,55.012,234
NORMAN,0.090,55.102,235
EDITH,0.090,55.191,236
SHERRY,0.089,55.280,237
SYLVIA,0.089,55.369,238
JOSEPHINE,0.089,55.457,239
ALLEN,0.088,55.545,240
THELMA,0.088,55.633,241
SHEILA,0.088,55.720,242
ETHEL,0.087,55.807,243
MARJORIE,0.087,55.894,244
LYNN,0.087,55.980,245
ELLEN,0.087,56.067,246
ELAINE,0.087,56.153,247
MARVIN,0.086,56.239,248
CARRIE,0.086,56.325,249
MARION,0.086,56.410,250
CHARLOTTE,0.085,56.494,251
VINCENT,0.085,56.578,252
GLENN,0.085,56.662,253
TRAVIS,0.084,56.746,254
MONICA,0.084,56.829,255
JEFFERY,0.084,56.912,256
JEFF,0.084,56.995,257
ESTHER,0.084,57.078,258
PAULINE,0.083,57.160,259
JACOB,0.083,57.243,260
EMMA,0.083,57.325,261
CHAD,0.083,57.408,262
KYLE,0.083,57.490,263
JUANITA,0.083,57.572,264
DANA,0.083,57.654,265
MELVIN,0.082,57.735,266
JESSIE,0.082,57.817,267
RHONDA,0.082,57.898,268
ANITA,0.082,57.979,269
ALFRED,0.082,58.060,270
HAZEL,0.081,58.140,271
AMBER,0.081,58.220,272
EVA,0.080,58.300,273
BRADLEY,0.080,58.379,274
RAY,0.080,58.458,275
JESUS,0.079,58.537,276
DEBBIE,0.079,58.615,277
HERBERT,0.078,58.693,278
EDDIE,0.078,58.770,279
JOEL,0.077,58.847,280
FREDERICK,0.077,58.924,281
APRIL,0.077,59.001,282
LUCILLE,0.077,59.078,283
CLARA,0.077,59.154,284
GAIL,0.076,59.230,285
JOANNE,0.075,59.305,286
ELEANOR,0.075,59.380,287
VALERIE,0.075,59.454,288
DANIELLE,0.075,59.529,289
ERIN,0.074,59.603,290
EDWIN,0.074,59.677,291
MEGAN,0.074,59.750,292
ALICIA,0.073,59.823,293
SUZANNE,0.073,59.896,294
MICHELE,0.073,59.968,295
DON,0.073,60.041,296
BERTHA,0.072,60.112,297
VERONICA,0.071,60.183,298
JILL,0.071,60.254,299
DARLENE,0.071,60.325,300
RICKY,0.071,60.396,301
LAUREN,0.071,60.466,302
GERALDINE,0.071,60.537,303
TROY,0.070,60.606,304
STACY,0.070,60.675,305
RANDALL,0.070,60.744,306
CATHY,0.069,60.813,307
JOANN,0.069,60.881,308
SALLY,0.068,60.948,309
LORRAINE,0.068,61.016,310
BARRY,0.068,61.083,311
ALEXANDER,0.068,61.150,312
REGINA,0.067,61.216,313
JACKIE,0.067,61.283,314
ERICA,0.066,61.348,315
BEATRICE,0.066,61.413,316
DOLORES,0.065,61.477,317
BERNICE,0.065,61.541,318
MARIO,0.064,61.605,319
BERNARD,0.064,61.668,320
AUDREY,0.064,61.732,321
YVONNE,0.064,61.795,322
FRANCISCO,0.064,61.858,323
MICHEAL,0.063,61.920,324
LEROY,0.063,61.983,325
JUNE,0.063,62.045,326
ANNETTE,0.063,62.108,327
SAMANTHA,0.062,62.170,328
MARCUS,0.062,62.232,329
THEODORE,0.062,62.293,330
OSCAR,0.062,62.355,331
CLIFFORD,0.062,62.416,332
MIGUEL,0.061,62.477,333
JAY,0.061,62.538,334
RENEE,0.060,62.598,335
ANA,0.060,62.658,336
VIVIAN,0.059,62.717,337
JIM,0.059,62.776,338
IDA,0.059,62.835,339
TOM,0.059,62.893,340
RONNIE,0.059,62.952,341
ROBERTA,0.059,63.010,342
HOLLY,0.059,63.069,343
BRITTANY,0.059,63.127,344
ANGEL,0.059,63.186,345
ALEX,0.059,63.244,346
MELANIE,0.059,63.302,347
JON,0.059,63.360,348
YOLANDA,0.058,63.418,349
TOMMY,0.058,63.475,350
LORETTA,0.058,63.533,351
JEANETTE,0.058,63.590,352
CALVIN,0.058,63.648,353
LAURIE,0.058,63.705,354
LEON,0.057,63.761,355
KATIE,0.057,63.818,356
STACEY,0.057,63.874,357
LLOYD,0.057,63.930,358
DEREK,0.057,63.986,359
BILL,0.057,64.042,360
VANESSA,0.056,64.097,361
SUE,0.056,64.153,362
KRISTEN,0.056,64.208,363
ALMA,0.056,64.263,364
WARREN,0.056,64.319,365
ELSIE,0.056,64.374,366
BETH,0.056,64.429,367
VICKI,0.055,64.483,368
JEANNE,0.055,64.538,369
JEROME,0.054,64.592,370
DARRELL,0.054,64.646,371
TARA,0.054,64.699,372
ROSEMARY,0.054,64.753,373
LEO,0.054,64.806,374
FLOYD,0.054,64.860,375
DEAN,0.054,64.913,376
CARLA,0.054,64.967,377
WESLEY,0.053,65.019,378
TERRI,0.053,65.072,379
EILEEN,0.053,65.124,380
COURTNEY,0.053,65.177,381
ALVIN,0.053,65.229,382
TIM,0.052,65.281,383
JORGE,0.052,65.333,384
GREG,0.052,65.385,385
GORDON,0.052,65.437,386
PEDRO,0.052,65.489,387
LUCY,0.052,65.540,388
GERTRUDE,0.052,65.592,389
DUSTIN,0.052,65.643,390
DERRICK,0.052,65.695,391
COREY,0.052,65.746,392
TONYA,0.051,65.797,393
DAN,0.051,65.848,394
ELLA,0.051,65.899,395
LEWIS,0.051,65.949,396
ZACHARY,0.050,65.998,397
WILMA,0.050,66.048,398
MAURICE,0.050,66.097,399
KRISTIN,0.050,66.147,400
GINA,0.050,66.196,401
VERNON,0.050,66.245,402
VERA,0.050,66.294,403
ROBERTO,0.050,66.343,404
NATALIE,0.050,66.392,405
CLYDE,0.050,66.441,406
AGNES,0.050,66.490,407
HERMAN,0.049,66.539,408
CHARLENE,0.049,66.587,409
CHARLIE,0.049,66.635,410
BESSIE,0.049,66.683,411
SHANE,0.048,66.731,412
DELORES,0.048,66.778,413
SAM,0.048,66.825,414
PEARL,0.048,66.872,415
MELINDA,0.048,66.919,416
HECTOR,0.048,66.966,417
GLEN,0.048,67.013,418
ARLENE,0.048,67.060,419
RICARDO,0.047,67.107,420
TAMARA,0.046,67.153,421
MAUREEN,0.046,67.199,422
LESTER,0.046,67.245,423
GENE,0.046,67.291,424
COLLEEN,0.046,67.337,425
ALLISON,0.046,67.383,426
TYLER,0.046,67.428,427
RICK,0.046,67.474,428
JOY,0.046,67.519,429
JOHNNIE,0.046,67.565,430
GEORGIA,0.046,67.610,431
CONSTANCE,0.046,67.656,432
RAMON,0.045,67.701,433
MARCIA,0.045,67.746,434
LILLIE,0.045,67.791,435
CLAUDIA,0.045,67.836,436
BRENT,0.045,67.881,437
TANYA,0.045,67.925,438
NELLIE,0.045,67.970,439
MINNIE,0.045,68.014,440
GILBERT,0.045,68.059,441
MARLENE,0.044,68.103,442
HEIDI,0.044,68.147,443
GLENDA,0.044,68.191,444
MARC,0.044,68.234,445
VIOLA,0.043,68.277,446
MARIAN,0.043,68.320,447
LYDIA,0.043,68.363,448
BILLIE,0.043,68.406,449
STELLA,0.043,68.449,450
GUADALUPE,0.043,68.491,451
CAROLINE,0.043,68.534,452
REGINALD,0.043,68.576,453
DORA,0.043,68.618,454
JO,0.042,68.659,455
CECIL,0.042,68.701,456
CASEY,0.042,68.742,457
BRETT,0.042,68.784,458
VICKIE,0.042,68.825,459
RUBEN,0.042,68.866,460
JAIME,0.042,68.907,461
RAFAEL,0.041,68.947,462
NATHANIEL,0.041,68.988,463
MATTIE,0.041,69.028,464
MILTON,0.041,69.068,465
EDGAR,0.041,69.108,466
RAUL,0.040,69.148,467
MAXINE,0.040,69.187,468
IRMA,0.040,69.227,469
MYRTLE,0.040,69.266,470
MARSHA,0.040,69.305,471
MABEL,0.040,69.344,472
CHESTER,0.040,69.383,473
BEN,0.040,69.422,474
ANDRE,0.040,69.461,475
ADRIAN,0.040,69.500,476
LENA,0.039,69.538,477
FRANKLIN,0.039,69.577,478
DUANE,0.039,69.615,479
CHRISTY,0.039,69.654,480
TRACEY,0.038,69.692,481
PATSY,0.038,69.730,482
GABRIEL,0.038,69.768,483
DEANNA,0.038,69.806,484
JIMMIE,0.038,69.843,485
HILDA,0.038,69.881,486
ELMER,0.038,69.918,487
CHRISTIAN,0.038,69.956,488
BOBBIE,0.038,69.993,489
GWENDOLYN,0.037,70.030,490
NORA,0.037,70.067,491
MITCHELL,0.037,70.103,492
JENNIE,0.037,70.140,493
BRAD,0.037,70.176,494
RON,0.036,70.212,495
ROLAND,0.036,70.248,496
NINA,0.036,70.284,497
MARGIE,0.036,70.320,498
LEAH,0.036,70.356,499
HARVEY,0.036,70.392,500
CORY,0.036,70.428,501
CASSANDRA,0.036,70.464,502
ARNOLD,0.036,70.500,503
PRISCILLA,0.036,70.536,504
PENNY,0.036,70.571,505
NAOMI,0.036,70.607,506
KAY,0.036,70.642,507
KARL,0.036,70.678,508
JARED,0.036,70.713,509
CAROLE,0.036,70.749,510
OLGA,0.036,70.784,511
JAN,0.036,70.819,512
BRANDY,0.036,70.854,513
LONNIE,0.035,70.888,514
LEONA,0.035,70.923,515
DIANNE,0.035,70.957,516
CLAUDE,0.035,70.992,517
SONIA,0.035,71.026,518
JORDAN,0.035,71.060,519
JENNY,0.035,71.094,520
FELICIA,0.035,71.128,521
ERIK,0.035,71.162,522
LINDSEY,0.034,71.195,523
KERRY,0.034,71.229,524
DARRYL,0.034,71.262,525
VELMA,0.034,71.295,526
NEIL,0.034,71.328,527
MIRIAM,0.034,71.361,528
BECKY,0.034,71.394,529
VIOLET,0.033,71.427,530
KRISTINA,0.033,71.459,531
JAVIER,0.033,71.492,532
FERNANDO,0.033,71.524,533
CODY,0.033,71.557,534
CLINTON,0.033,71.589,535
TYRONE,0.033,71.621,536
TONI,0.033,71.653,537
TED,0.033,71.685,538
RENE,0.033,71.717,539
MATHEW,0.033,71.749,540
LINDSAY,0.033,71.781,541
JULIO,0.033,71.813,542
DARREN,0.033,71.845,543
MISTY,0.032,71.877,544
MAE,0.032,71.908,545
LANCE,0.032,71.940,546
SHERRI,0.032,71.971,547
SHELLY,0.032,72.002,548
SANDY,0.032,72.033,549
RAMONA,0.032,72.064,550
PAT,0.032,72.095,551
KURT,0.032,72.126,552
JODY,0.032,72.157,553
DAISY,0.032,72.188,554
NELSON,0.031,72.218,555
KATRINA,0.031,72.249,556
ERIKA,0.031,72.279,557
CLAIRE,0.031,72.310,558
ALLAN,0.031,72.340,559
HUGH,0.030,72.370,560
GUY,0.030,72.400,561
CLAYTON,0.030,72.430,562
SHERYL,0.030,72.460,563
MAX,0.030,72.489,564
MARGARITA,0.030,72.519,565
GENEVA,0.030,72.548,566
DWAYNE,0.030,72.578,567
BELINDA,0.030,72.607,568
FELIX,0.030,72.636,569
FAYE,0.030,72.665,570
DWIGHT,0.030,72.694,571
CORA,0.030,72.723,572
ARMANDO,0.030,72.752,573
SABRINA,0.029,72.781,574
NATASHA,0.029,72.809,575
ISABEL,0.029,72.838,576
EVERETT,0.029,72.866,577
ADA,0.029,72.895,578
WALLACE,0.029,72.923,579
SIDNEY,0.029,72.951,580
MARGUERITE,0.029,72.979,581
IAN,0.029,73.007,582
HATTIE,0.029,73.035,583
HARRIET,0.029,73.063,584
ROSIE,0.028,73.090,585
MOLLY,0.028,73.118,586
KRISTI,0.028,73.145,587
KEN,0.028,73.173,588
JOANNA,0.028,73.200,589
IRIS,0.028,73.228,590
CECILIA,0.028,73.255,591
BRANDI,0.028,73.283,592
BOB,0.028,73.310,593
BLANCHE,0.028,73.338,594
JULIAN,0.028,73.365,595
EUNICE,0.028,73.392,596
ANGIE,0.028,73.419,597
ALFREDO,0.028,73.446,598
LYNDA,0.027,73.472,599
IVAN,0.027,73.499,600
INEZ,0.027,73.525,601
FREDDIE,0.027,73.552,602
DAVE,0.027,73.578,603
ALBERTO,0.027,73.605,604
MADELINE,0.026,73.631,605
DARYL,0.026,73.657,606
BYRON,0.026,73.683,607
AMELIA,0.026,73.709,608
ALBERTA,0.026,73.735,609
SONYA,0.026,73.760,610
PERRY,0.026,73.786,611
MORRIS,0.026,73.811,612
MONIQUE,0.026,73.837,613
MAGGIE,0.026,73.862,614
KRISTINE,0.026,73.888,615
KAYLA,0.026,73.913,616
JODI,0.026,73.939,617
JANIE,0.026,73.964,618
ISAAC,0.026,73.990,619
GENEVIEVE,0.026,74.015,620
CANDACE,0.026,74.041,621
YVETTE,0.026,74.066,622
WILLARD,0.026,74.091,623
WHITNEY,0.026,74.116,624
VIRGIL,0.026,74.141,625
ROSS,0.026,74.166,626
OPAL,0.026,74.191,627
MELODY,0.026,74.216,628
MARYANN,0.026,74.241,629
MARSHALL,0.026,74.266,630
FANNIE,0.026,74.291,631
CLIFTON,0.026,74.316,632
ALISON,0.026,74.341,633
SUSIE,0.025,74.365,634
SHELLEY,0.025,74.390,635
SERGIO,0.025,74.414,636
SALVADOR,0.025,74.439,637
